date,timestamp,cluster_name,node_name,node_ip,metric_name,value
2023/4/12 17:30,1681291847,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78020.71
2023/4/12 17:31,1681291907,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78022.11
2023/4/12 17:32,1681291967,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78023.319
2023/4/12 17:33,1681292027,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78024.596
2023/4/12 17:34,1681292087,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78025.929
2023/4/12 17:35,1681292147,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78027.25
2023/4/12 17:36,1681292207,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78028.569
2023/4/12 17:37,1681292267,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78029.882
2023/4/12 17:38,1681292327,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78031.334
2023/4/12 17:39,1681292387,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78032.707
2023/4/12 17:40,1681292447,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78034.139
2023/4/12 17:41,1681292507,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78035.45
2023/4/12 17:42,1681292567,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78036.889
2023/4/12 17:43,1681292627,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78038.221
2023/4/12 17:44,1681292687,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78039.7
2023/4/12 17:45,1681292747,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78040.995
2023/4/12 17:46,1681292807,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78042.296
2023/4/12 17:47,1681292867,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78043.629
2023/4/12 17:48,1681292927,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78045.03
2023/4/12 17:49,1681292987,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78046.388
2023/4/12 17:50,1681293047,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78047.732
2023/4/12 17:51,1681293107,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78049.009
2023/4/12 17:52,1681293167,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78050.228
2023/4/12 17:53,1681293227,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78051.48
2023/4/12 17:54,1681293287,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78052.784
2023/4/12 17:55,1681293347,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78054.115
2023/4/12 17:56,1681293407,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78055.433
2023/4/12 17:57,1681293467,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78056.719
2023/4/12 17:58,1681293527,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78058.106
2023/4/12 17:59,1681293587,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78059.472
2023/4/12 18:00,1681293647,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78060.808
2023/4/12 18:01,1681293707,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78062.06
2023/4/12 18:02,1681293767,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78063.332
2023/4/12 18:03,1681293827,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78064.636
2023/4/12 18:04,1681293887,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78066.014
2023/4/12 18:05,1681293947,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78067.323
2023/4/12 18:06,1681294007,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78068.631
2023/4/12 18:07,1681294067,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78069.985
2023/4/12 18:08,1681294127,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78071.305
2023/4/12 18:09,1681294187,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78072.585
2023/4/12 18:10,1681294247,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.874
2023/4/12 18:11,1681294307,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:12,1681294367,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:13,1681294427,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:14,1681294487,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:15,1681294547,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:16,1681294607,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:17,1681294667,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:18,1681294727,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:19,1681294787,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:20,1681294847,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:21,1681294907,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:22,1681294967,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:23,1681295027,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:24,1681295087,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:25,1681295147,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:26,1681295207,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:27,1681295267,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
2023/4/12 18:28,1681295327,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_indexing_index_time_seconds_total,78073.887
