date,timestamp,cluster_name,node_name,node_ip,metric_name,value
2023/4/12 17:30,1681291847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47353E+13
2023/4/12 17:31,1681291907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47353E+13
2023/4/12 17:32,1681291967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47354E+13
2023/4/12 17:33,1681292027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47354E+13
2023/4/12 17:34,1681292087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47355E+13
2023/4/12 17:35,1681292147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47356E+13
2023/4/12 17:36,1681292207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47356E+13
2023/4/12 17:37,1681292267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47357E+13
2023/4/12 17:38,1681292327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47357E+13
2023/4/12 17:39,1681292387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47358E+13
2023/4/12 17:40,1681292447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47358E+13
2023/4/12 17:41,1681292507,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47359E+13
2023/4/12 17:42,1681292567,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47359E+13
2023/4/12 17:43,1681292627,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.4736E+13
2023/4/12 17:44,1681292687,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47361E+13
2023/4/12 17:45,1681292747,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47361E+13
2023/4/12 17:46,1681292807,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47362E+13
2023/4/12 17:47,1681292867,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47362E+13
2023/4/12 17:48,1681292927,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47363E+13
2023/4/12 17:49,1681292987,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47363E+13
2023/4/12 17:50,1681293047,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47364E+13
2023/4/12 17:51,1681293107,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47364E+13
2023/4/12 17:52,1681293167,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47365E+13
2023/4/12 17:53,1681293227,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47365E+13
2023/4/12 17:54,1681293287,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47366E+13
2023/4/12 17:55,1681293347,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47366E+13
2023/4/12 17:56,1681293407,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47367E+13
2023/4/12 17:57,1681293467,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47367E+13
2023/4/12 17:58,1681293527,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47368E+13
2023/4/12 17:59,1681293587,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47368E+13
2023/4/12 18:00,1681293647,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47369E+13
2023/4/12 18:01,1681293707,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47369E+13
2023/4/12 18:02,1681293767,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.4737E+13
2023/4/12 18:03,1681293827,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.4737E+13
2023/4/12 18:04,1681293887,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47371E+13
2023/4/12 18:05,1681293947,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47371E+13
2023/4/12 18:06,1681294007,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47372E+13
2023/4/12 18:07,1681294067,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47373E+13
2023/4/12 18:08,1681294127,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47373E+13
2023/4/12 18:09,1681294187,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47373E+13
2023/4/12 18:10,1681294247,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47374E+13
2023/4/12 18:11,1681294307,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47374E+13
2023/4/12 18:12,1681294367,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47375E+13
2023/4/12 18:13,1681294427,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47375E+13
2023/4/12 18:14,1681294487,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47376E+13
2023/4/12 18:15,1681294547,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47376E+13
2023/4/12 18:16,1681294607,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47377E+13
2023/4/12 18:17,1681294667,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47377E+13
2023/4/12 18:18,1681294727,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47378E+13
2023/4/12 18:19,1681294787,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47379E+13
2023/4/12 18:20,1681294847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47379E+13
2023/4/12 18:21,1681294907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47379E+13
2023/4/12 18:22,1681294967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.4738E+13
2023/4/12 18:23,1681295027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.4738E+13
2023/4/12 18:24,1681295087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47381E+13
2023/4/12 18:25,1681295147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47381E+13
2023/4/12 18:26,1681295207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47382E+13
2023/4/12 18:27,1681295267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47382E+13
2023/4/12 18:28,1681295327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47383E+13
2023/4/12 18:29,1681295387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47383E+13
2023/4/12 18:30,1681295447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_tx_size_bytes_total,1.47384E+13
