date,timestamp,cluster_name,node_name,node_ip,metric_name,value
2023/4/12 17:30,1681291847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14042E+13
2023/4/12 17:31,1681291907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14042E+13
2023/4/12 17:32,1681291967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14043E+13
2023/4/12 17:33,1681292027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14043E+13
2023/4/12 17:34,1681292087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14044E+13
2023/4/12 17:35,1681292147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14044E+13
2023/4/12 17:36,1681292207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14045E+13
2023/4/12 17:37,1681292267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14045E+13
2023/4/12 17:38,1681292327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14046E+13
2023/4/12 17:39,1681292387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14046E+13
2023/4/12 17:40,1681292447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14047E+13
2023/4/12 17:41,1681292507,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14047E+13
2023/4/12 17:42,1681292567,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14048E+13
2023/4/12 17:43,1681292627,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14049E+13
2023/4/12 17:44,1681292687,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.14049E+13
2023/4/12 17:45,1681292747,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.1405E+13
2023/4/12 17:46,1681292807,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,2.1405E+13
